"battery_id","battery_formula","working_ion","formula_charge","formula_discharge","max_delta_volume","average_voltage","gravimetric_capacity","volumetric_capacity","gravimetric_energy","volumetric_energy","atomic_fraction_charge","atomic_fraction_discharge","stability_charge","stability_discharge","steps","max_voltage_step"
"mp-1143241_Al","Al0-0.67CrSiO4","Al","CrSiO4","Al2Cr3(SiO4)3",0.146684736571647,2.93254575041667,330.74591298036,1316.18283007903,969.927521578236,3859.76636511963,0,0.1,0.466913467500001,0.0704952774999992,1,0
"mp-1045600_Al","Al0-1Ti4(CuO4)3","Al","Ti4(CuO4)3","Ti4Al(CuO4)3",0.013120458439589,0.795150766666668,133.766550447091,650.753192617672,106.36457514236,517.446900020724,0,0.05,0.0582748066447314,0.305536578500002,1,0
"mp-1045776_Al","Al0-1V4(CuO4)3","Al","V4(CuO4)3","AlV4(CuO4)3",0.0772090461909885,1.42734798666666,131.084582510054,641.112138023796,187.103314928766,915.090119435824,0,0.05,0.0698585349999927,0.178449474000002,1,0
"mp-1043077_Al","Al0-1Cu3(WO3)4","Al","Cu3(WO3)4","AlCu3(WO3)4",0.0491593949300844,-0.289463153333332,70.2239178410241,576.787195113668,-20.3272366976837,-166.95864029989,0,0.05,0.161963175263159,0.434394718442274,1,0
"mp-1041685_Al","Al0-1Co(WO4)2","Al","Co(WO4)2","AlCo(WO4)2",0.0329335514865281,2.83827353,138.249372609312,1016.22500144632,392.389534816119,2884.3245221293,0,0.0833333333333333,0.196585994545456,0.050496723701924,1,0
"mp-1043067_Al","Al0-1Co4(CuO4)3","Al","Co4(CuO4)3","AlCo4(CuO4)3",0.00888795781718565,1.57490210333333,124.591387024852,739.653023694368,196.219237482657,1164.88110275312,0,0.05,0.0595075815108954,0.240657743460131,1,0
"mp-1045744_Al","Al0-1Mn4(CuO4)3","Al","Mn4(CuO4)3","Mn4Al(CuO4)3",0.0119233430597512,1.28190721333333,127.754967208747,687.418877140545,163.770014004056,881.207217187965,0,0.05,0.0468697376754319,0.242573327609374,1,0
"mp-1041598_Al","Al0-1Fe(WO4)2","Al","Fe(WO4)2","AlFe(WO4)2",0.0797114813930531,2.45792081,138.987384256915,1022.89437577016,341.619984092538,2514.19337263744,0,0.0833333333333333,0.155815602045454,0.0687784458333329,1,0
"mp-1043303_Al","Al0-1Fe4(CuO4)3","Al","Fe4(CuO4)3","AlFe4(CuO4)3",0.0270401135160556,1.55990213,127.022775052734,654.083162157098,198.14309736327,1020.30571784599,0,0.05,0.0831631285197334,0.27333852859375,1,0
"mp-1197460_Al","Al4-4.5Fe(SiO6)2","Al","Al4Fe(SiO6)2","Al9Fe2(SiO6)4",0.000462349825191444,3.14019610666666,94.4988031480567,353.25339759196,296.744773730187,1109.28494378504,0.210526315789474,0.230769230769231,0.0863793588157877,0.0353945663782351,1,0
"mp-1257650_Al","Al0-1Re(WO4)2","Al","Re(WO4)2","AlRe(WO4)2",0.132881980899414,1.43406984,113.427220293268,935.243910462796,162.662555657611,1341.20508503836,0,0.0833333333333333,0.394490181538455,0.378450394027773,1,0
"mp-1042691_Al","Al0-1Cu3(SbO3)4","Al","Cu3(SbO3)4","AlCu3(SbO3)4",0.0682596828185611,-0.492586183333332,89.6718159031763,547.668056236451,-44.1710975483148,-269.773717555098,0,0.05,0.0237246303070204,0.399605952020824,1,0
"mp-1041860_Al","Al0-1Te(WO4)2","Al","Te(WO4)2","AlTe(WO4)2",0.0852178377079411,1.32849312166667,123.650304046371,941.642342847837,164.268578417596,1250.96537554343,0,0.0833333333333333,0.0916618623863688,0.185507829817709,1,0
"mp-6186_Al","Al0-0.67CoSiO4","Al","CoSiO4","Al2Co3(SiO4)3",0.0524790572084177,4.00491705333333,317.169808330379,1379.90817730122,1270.2387741848,5526.41779130779,0,0.1,0.51912829777777,0.0480707001249865,1,0
"mp-1041486_Al","Al0-1Ti(WO4)2","Al","Ti(WO4)2","TiAl(WO4)2",0.0467496205213924,1.62522536166667,140.930934150777,1018.65091172383,229.044528425218,1655.53729641844,0,0.0833333333333333,0.110271532500004,0.0886095022916589,1,0
"mp-1041824_Al","Al0-1V(WO4)2","Al","V(WO4)2","AlV(WO4)2",0.217809388098647,1.53855106333334,140.1755410413,984.791514717921,215.667227722418,1515.15203213091,0,0.0833333333333333,0.142136550454538,0.174825364166667,1,0
"mp-1041585_Al","Al0-1Re(WO4)2","Al","Re(WO4)2","AlRe(WO4)2",0.0277603107685354,1.17332759333333,113.427220293268,986.961310862363,133.08728740519,1158.02893958725,0,0.0833333333333333,0.193665631538456,0.259546784861106,1,0
"mp-1041809_Al","Al0-1Ta(WO4)2","Al","Ta(WO4)2","TaAl(WO4)2",0.0424889975424378,1.63668610166667,114.275036448846,978.267945574567,187.032363923279,1601.1175502279,0,0.0833333333333333,0.142648374772646,0.119989298750001,1,0
"mp-1041563_Al","Al0-1Mn(WO4)2","Al","Mn(WO4)2","MnAl(WO4)2",0.0327780453125228,2.48253955333333,139.205626018558,991.196462646432,345.583472637598,2460.68442364385,0,0.0833333333333333,0.149507362045451,0.0579603312499763,1,0
"mp-1041577_Al","Al0-1Sn(WO4)2","Al","Sn(WO4)2","AlSn(WO4)2",0.0485687787643621,1.55862152166666,125.364223925303,974.644039204867,195.395377457016,1519.10117546883,0,0.0833333333333333,0.0967502136363638,0.0928659200000013,1,0
"mp-1042304_Al","Al0-1Ni(WO4)2","Al","Ni(WO4)2","AlNi(WO4)2",0.0942547492005459,3.06642384666667,138.306397637955,1029.72677657122,424.106035863587,3157.5787432292,0,0.0833333333333333,0.21455914090909,0.0431121970833335,1,0
"mp-1041534_Al","Al0-1Mo(WO4)2","Al","Mo(WO4)2","AlMo(WO4)2",0.0367060261334042,1.56087218333333,129.978770366721,973.858602174392,202.880247089285,1520.06880263389,0,0.0833333333333333,0.0966516765909073,0.0922129289583324,1,0
"mp-1043118_Al","Al0-1Cu3(MoO3)4","Al","Cu3(MoO3)4","AlCu3(MoO3)4",0.0321490431522362,-0.0671595866666692,101.34515601839,592.457584719143,-6.80629878886416,-39.7892065072708,0,0.05,0.0120363565413522,0.328709610999997,1,0
"mp-1041645_Al","Al0-1Sb(WO4)2","Al","Sb(WO4)2","AlSb(WO4)2",0.0790443902450508,1.40797511166667,124.770879804846,978.438131044906,175.674293425977,1377.61653681688,0,0.0833333333333333,0.137117541249999,0.189050350833334,1,0
"mp-1042105_Al","Al0-1V(WO4)2","Al","V(WO4)2","AlV(WO4)2",0.0386591723243395,2.03361638666667,140.1755410413,1017.53444013537,285.063277271454,2069.27471145698,0,0.0833333333333333,0.110051021363629,0.0216472983333329,1,0
"mp-1249282_Al","Al0-0.67SiWO4","Al","SiWO4","Al2Si3(WO4)3",0.0526704451634006,-0.22009553833333,182.378339539762,1307.91397286103,-40.1406588213428,-287.866029950532,0,0.1,0.269371734027779,0.710119023375,1,0
"mp-1157674_Al","Al0-0.67SiNiO4","Al","SiNiO4","Al2Si3(NiO4)3",0.00338879104672185,4.08883888833333,317.620471075284,1372.30819971998,1298.69893386337,5611.14713379375,0,0.1,0.527932646249999,0.108343042499997,1,0
"mp-1364577_Al","Al0-0.67TiSiO4","Al","TiSiO4","Ti3Al2(SiO4)3",0.113181242902107,1.10915226875,339.392880425798,1344.17070262977,376.438383321873,1490.8899844091,0,0.1,0.42118627319444,0.213660106678571,1,0
"mp-1143876_Al","Al0-0.67VSiO4","Al","VSiO4","Al2V3(SiO4)3",0.154046216780963,2.24549258791667,332.912236027066,1313.61048651424,747.551958425541,2949.70261087733,0,0.1,0.413229289722223,0.0924041730625014,1,0
"mp-6172_Al","Al0-0.67FeSiO4","Al","FeSiO4","Al2Fe3(SiO4)3",0.0400043896108482,3.54585822375,323.07329830001,1345.49433594243,1145.57211165113,4770.93215611053,0,0.1,0.432407462499999,0.024439558499985,2,0.73034480583334
"mp-17477_Al","Al0.67-1FePO5","Al","Al2Fe3(PO5)3","AlFePO5",0.0530751403955736,3.3242732,138.296462656528,420.336842738446,459.735224463897,1397.31450128803,0.0869565217391304,0.125,0.171383294456522,0,1,0
"mp-6480_Al","Al0-0.67MnSiO4","Al","MnSiO4","Mn3Al2(SiO4)3",0.046726620682108,3.71791555458333,324.849039211083,1319.18711342729,1207.76129577433,4904.6262884172,0,0.1,0.491771902777778,0.00952736889999706,2,0.378872562500007
"mp-553248_Cs","Cs0-1LaNb2O7","Cs","LaNb2O7","CsLaNb2O7",0.0934072478673074,5.29817492793104,47.051552829559,247.689944353799,249.287357521792,1312.30465307593,0,0.0909090909090909,0.210991644142855,0.0331674789772709,1,0
"mp-768680_Cs","Cs0-1CrP2S7","Cs","CrP2S7","CsCrP2S7",0.12943102443393,3.51117151793103,56.8666440963489,149.46797465193,199.668541071421,524.807695440693,0,0.0909090909090909,0.00621260320000339,0,1,0
"mp-21855_Cs","Cs0-1VCu3Se4","Cs","VCu3Se4","CsVCu3Se4",0.367938938142357,-0.394657052068966,38.8244421291704,180.331385841934,-15.3223398789205,-71.1690531318889,0,0.111111111111111,0,0.207436922222223,1,0
"mp-1207560_Cs","Cs0-1Zr6MnCl14","Cs","Zr6MnCl14","CsZr6MnCl14",0.00516391642247149,2.68150951293105,21.7627602203832,75.6713626826957,58.357048558595,202.913478890104,0,0.0454545454545455,0,0,1,0
"mp-28344_Cs","Cs0-1Zr6CI14","Cs","Zr6CI14","CsZr6CI14",0.00882081159535386,1.87207508293104,10.8555366269962,55.3658667572629,20.3223796312448,103.649059601152,0,0.0454545454545455,0,0,1,0
"mp-1147679_Cs","Cs0-1In(Cu3O4)2","Cs","In(Cu3O4)2","CsIn(Cu3O4)2",0.0501066607311738,0.773730787931036,35.4051129398262,214.952014371267,27.394025931719,166.314991446844,0,0.0625,0,0.0802317753124999,1,0
"mp-560716_Cs","Cs0-2Cr(NO3)5","Cs","Cr(NO3)5","Cs2Cr(NO3)5",0.142659818266356,5.64665228293104,85.3779429134913,231.13716488574,482.099556264421,1305.15119977227,0,0.0869565217391304,0,0,1,0
"mp-554866_Cs","Cs0-0.12PWO5","Cs","PWO5","CsP8(WO5)8",0.00590547663636598,3.79915546793099,10.7576350927075,49.0889189850334,40.869928184466,186.496434976811,0,0.0175438596491228,0.0691566394642855,0.0409499749122801,1,0
"mp-622048_Cs","Cs1.5-2Mo3P5O19","Cs","Cs3Mo6(P5O19)2","Cs2Mo3P5O19",0.051903613103474,2.90680878793105,13.2354520936516,47.5642561037292,38.4729284580667,138.260197633723,0.0526315789473684,0.0689655172413793,0,0.00619631208617655,1,0
"mp-541872_Cs","Cs0-2Co(NO3)4","Cs","Co(NO3)4","Cs2Co(NO3)4",0.254709012750999,3.76194100293103,93.5865216371631,266.795743714362,352.066973068536,1003.66984768654,0,0.105263157894737,0,0.106241979780701,1,0
"mp-585184_Cs","Cs0-1Mo2P3O13","Cs","Mo2P3O13","CsMo2P3O13",0.0570062736229815,4.25577895543102,42.8344680195819,143.246374597286,182.294027564819,609.624906452917,0,0.0526315789473684,0,0,1,0
"mp-32028_Cs","Cs0-1Mn(PO3)4","Cs","Mn(PO3)4","CsMn(PO3)4",0.115352662446656,5.74550252793102,53.2059031400646,163.27172216764,305.694650992094,938.078092453826,0,0.0555555555555556,0.0349001716666688,0,1,0
"mp-771134_Cs","Cs0-1CoPO4","Cs","CoPO4","CsCoPO4",0.125571454871005,4.12413779793103,93.446812571693,359.109443797124,385.387531823096,1481.01683075771,0,0.142857142857143,0.0189696547916931,0.000358298749993935,1,0
"mp-999072_Zn","Zn0-1Ti2Al","Zn","Ti2Al","Ti2AlZn",0.0487917269814375,0.887423160000001,284.933388752124,1351.20283978512,252.856488235919,1199.08869388309,0,0.25,0.894242686666668,0.285593795000001,1,0
"mp-1369219_Zn","Zn0-1BiF5","Zn","BiF5","ZnBiF5",0.0875108166043475,2.8243597175,145.1154821788,729.475377255805,409.858322251391,2060.30087042941,0,0.142857142857143,0.00449260208333335,0.0751138910714264,1,0
"mp-1048784_Zn","Zn0-1BiF5","Zn","BiF5","ZnBiF5",0.0844883517558963,2.8110502425,145.1154821788,726.137899347558,407.92691136922,2041.2101180494,0,0.142857142857143,0.00590380999999951,0.0801262049999982,1,0
"mp-1404786_Zn","Zn0-0.5CoN","Zn","CoN","Zn(CoN)2",0.099727627868512,0.845356505,253.695249476926,1496.81192753073,214.462929432917,1265.3396996997,0,0.2,0.9177709825,0.414016630363636,1,0
"mp-1392127_Zn","Zn0-1CoF4","Zn","CoF4","ZnCoF4",0.212912964486428,2.804428305,267.565558445951,1354.41835470657,750.368425548958,3798.36917075062,0,0.166666666666667,0.00726013599999931,0.109224341666667,1,0
"mp-1226796_Zn","Zn0.5-0.75CeSb2","Zn","Ce2ZnSb4","Ce4Zn3Sb8",0.0437143176249877,-0.218951910000001,30.9705687758391,223.927982807297,-6.78106518725635,-49.0294595381051,0.142857142857143,0.2,0,0.0293907004133338,1,0
"mp-542633_Zn","Zn0-2GdCo2","Zn","GdCo2","Gd(Zn10Co)2",6.31853775663065,0.212037376625,677.105848649447,5137.65153310992,143.571747845073,1089.37415309404,0,0.869565217391304,1.63025711705882,0,1,0
"mp-1045431_Zn","Zn0-0.5CoS2","Zn","CoS2","Zn(CoS2)2",0.104871324311286,1.0047305075,172.060587693513,798.697352187381,172.874521594052,802.475596002133,0,0.142857142857143,0.0984999891666671,0.0187422651020421,1,0
"mp-1383_Zn","Zn0-2UCo2","Zn","UCo2","U(Zn10Co)2",7.40656616750344,0.0373903977500001,644.237220403762,5125.80896790645,24.0882859162511,191.656036100539,0,0.869565217391304,0,0,1,0
"mp-929_Zn","Zn0-2ZrCo2","Zn","ZrCo2","Zr(Zn10Co)2",7.17969595672394,0.07458728375,706.570992804094,5279.41366989562,52.7012111297982,393.777125430133,0,0.869565217391304,0,0,1,0
"mp-35311_Zn","Zn0-1CrF6","Zn","CrF6","ZnCrF6",0.0965186861707237,3.35221579,231.65082226332,845.985936797088,776.543544157584,2835.92741544914,0,0.125,0,0,1,0
"mp-1328934_Zn","Zn0-1CrF5","Zn","CrF5","ZnCrF5",0.00708561085421588,3.02220548625,252.371422457204,988.45880422593,762.718297522878,2987.32562106372,0,0.142857142857143,0.0460376383333339,0.0481787603571426,1,0
"mp-1388415_Zn","Zn0-1CrF5","Zn","CrF5","ZnCrF5",0.00370270809983597,3.0689457,252.371422457204,971.053408571287,774.51419175292,2980.11018270519,0,0.142857142857143,0.0551563800000014,0.0426404778571428,1,0
"mp-4697_Zn","Zn0-0.5CrSe2","Zn","CrSe2","Zn(CrSe2)2",0.156786181687779,0.795473582500002,110.466634512337,597.118436682993,87.873289502247,474.991942005021,0,0.142857142857143,0.0246106241666668,0,1,0
"mp-1389439_Zn","Zn0-0.5CuN","Zn","CuN","Zn(CuN)2",0.0927908929384684,1.40817564,243.081459944238,1320.98902004029,342.301390429112,1860.18455872821,0,0.2,1.3292717725,0.536434292,1,0
"mp-4194_Zn","Zn0-0.5CrS2","Zn","CrS2","Zn(CrS2)2",0.194714843858894,1.14741362,180.080448142814,702.913593086275,206.626758894769,806.532630390332,0,0.142857142857143,0.0294610066666676,0,1,0
"mp-1046891_Zn","Zn0-0.5BiO2","Zn","BiO2","Zn(BiO2)2",0.0786895838182642,1.3926528475,97.9286714750052,791.412222505764,136.380643181558,1102.16248521895,0,0.142857142857143,0.186167787500001,0.194792075714292,1,0
"mp-1045326_Zn","Zn0.5-1BiO3","Zn","Zn(BiO3)2","ZnBiO3",0.0594537408996627,1.8179938675,83.1343424665337,669.385103017228,151.137724782803,1216.93801228118,0.111111111111111,0.2,0.095606936666667,0.0806266880000015,1,0
"mp-1042979_Zn","Zn0-1Bi2O5","Zn","Bi2O5","ZnBi2O5",0.0799848100032883,1.970586565,95.1475349465531,683.0814077943,187.496454058545,1346.07104500073,0,0.125,0.145919311428574,0.0827567793749999,1,0
"mp-1406123_Zn","Zn0-1NiF4","Zn","NiF4","ZnNiF4",0.146551467878152,3.69458936,267.886208928636,1348.4936660733,989.729537198475,4982.13035070181,0,0.166666666666667,0.173098841499999,0.152411856666661,1,0
"mp-1326300_Zn","Zn0-1WF5","Zn","WF5","ZnWF5",0.0249754178112063,0.693978057500001,155.713467597736,830.759151829138,108.061729770066,576.528622436734,0,0.142857142857143,0.0155290945833331,0.0845321453571453,1,0
"mp-1386198_Zn","Zn0-1WF5","Zn","WF5","ZnWF5",0.00432961462765613,0.707738312499999,155.713467597736,837.827052266101,110.204386791145,592.962304137658,0,0.142857142857143,0.0197595704166655,0.0842267660714313,1,0
"mp-1390771_Zn","Zn0-1FeF4","Zn","FeF4","ZnFeF4",0.0719954199530437,2.6108880175,271.754681994954,1271.01298917716,709.521042920148,3318.4725835295,0,0.166666666666667,0.194525673333326,0.0947859550000016,1,0
"mp-1404453_Zn","Zn0-1MoF5","Zn","MoF5","ZnMoF5",0.011781949157387,1.513836965,209.10801996169,846.220529880197,316.555450295963,1281.03991867453,0,0.142857142857143,0.0592139000000005,0.0537108764285685,1,0
"mp-1385907_Zn","Zn0-1MnF4","Zn","MnF4","MnZnF4",0.0594673871952045,2.982375805,273.00999645896,1245.02404897711,814.218407962337,3713.12960031246,0,0.166666666666667,0.332120301500002,0.0696035525000003,1,0
"mp-1399099_Zn","Zn0-0.5FeN","Zn","FeN","Zn(FeN)2",0.0868376684312113,0.632063184999999,261.334576996456,1453.36551645193,165.179965087007,918.618837297773,0,0.2,1.04750907,0.58518198200001,1,0
"mp-1370373_Zn","Zn0-1MoF5","Zn","MoF5","ZnMoF5",0.0163619825256529,1.47719776625,209.10801996169,843.709137647384,308.893899992368,1246.32525349743,0,0.142857142857143,0.0497726125,0.0560866867857115,1,0
"mp-589_Zn","Zn0-2TbFe2","Zn","TbFe2","Tb(Zn10Fe)2",6.16691488637919,0.072909039,679.036232159257,5107.12367433441,49.5078791329123,372.355479149871,0,0.869565217391304,0,0,1,0
"mp-1045659_Zn","Zn0-2Cu9O13","Zn","Cu9O13","Zn2Cu9O13",0.0057988099503099,1.93411257,117.715027866236,762.471256978489,227.674115073988,1474.7052423858,0,0.0833333333333333,0.176513734318181,0.118412047083337,1,0
"mp-773884_Zn","Zn0-0.5Bi19O30","Zn","Bi19O30","Zn(Bi19O30)2",0.00345416427675227,2.36985508999998,5.97805117989924,52.8299041903297,14.1671150169646,125.199217349664,0,0.0101010101010101,0.0498560858673462,0.0291316219191877,1,0
"mp-1718_Zn","Zn0-2ZrFe2","Zn","ZrFe2","Zr(Zn10Fe)2",6.81608505255856,0.0555980351249999,709.459005074837,5200.08549594383,39.4445266838983,289.114536056488,0,0.869565217391304,0,0,1,0
"mp-21050_Zn","Zn0-2UFe2","Zn","UFe2","U(Zn10Fe)2",7.23125969513449,0.0215433601249999,646.637282495442,5102.01103664265,13.9307398470506,109.914461124117,0,0.869565217391304,0,0,1,0
"mp-504100_Zn","Zn0-0.5CuO2","Zn","CuO2","Zn(CuO2)2",0.159784471106374,2.39557842,208.979551119296,1094.43489695269,500.626902882671,2621.80462123479,0,0.142857142857143,0.174862156875,0,1,0
"mp-1046785_Zn","Zn0-0.5Cu2O3","Zn","Cu2O3","Zn(Cu2O3)2",0.00535145929986491,1.9655853375,128.98058105122,833.226421466987,253.522338936508,1637.77763685311,0,0.0909090909090909,0.18092640675,0.111419274545448,1,0
"mp-1394906_Zn","Zn0-1VF5","Zn","VF5","VZnF5",0.00721388908243537,1.9792300225,253.6307568645,955.252426439415,501.993608615617,1890.66428147486,0,0.142857142857143,0.0653662995833324,0.0417157828571346,1,0
"mp-1389627_Zn","Zn0-0.5FeS2","Zn","FeS2","Zn(FeS2)2",0.120977358202422,0.7729703925,175.540797195196,784.451623239259,135.687838907733,606.357879112512,0,0.142857142857143,0.250639878333334,0.150809231530614,1,0
"mp-1634_Zn","Zn0-0.5MoSe2","Zn","MoSe2","Zn(MoSe2)2",0.147458008573721,-0.358117464999999,93.5268714211422,523.73260164743,-33.4936061027203,-187.557791639832,0,0.142857142857143,0.000184726666667245,0.162689184285715,1,0
"mp-1425224_Zn","Zn0-0.5NiN","Zn","NiN","Zn(NiN)2",0.150420210278007,0.855168724999999,254.272405050291,1426.90428624748,217.445808429541,1220.2439191673,0,0.2,0.875643596666666,0.488109539500001,1,0
"mp-1104162_Zn","Zn0-0.5MnS2","Zn","MnS2","Mn2ZnS4",0.181062193752771,0.4514497425,176.589785361798,685.24018871209,79.7214131297142,309.351506744724,0,0.142857142857143,0.0115613333333329,0.0252060601020485,1,0
"mp-1048597_Zn","Zn0-1Cr2O5","Zn","Cr2O5","ZnCr2O5",0.00916646997339177,1.0955182075,214.929226797658,917.291055299355,235.458881280732,1004.90905265733,0,0.125,0.110392405142858,0.280947184270838,1,0
"mp-12627_Zn","Zn0-0.5Nb3S4","Zn","Nb3S4","Nb6ZnS8",0.00344015470613468,-0.440093969999999,60.956284717266,323.721479829774,-26.8264933376719,-142.46787123256,0,0.0666666666666667,0,0.0625718243479874,1,0
"mp-7564_Zn","Zn0-0.5Nb3Te4","Zn","Nb3Te4","Nb6ZnTe8",0.00767096192365702,-0.38229287,32.6122051506865,240.638200494078,-12.4674135040847,-91.9942682985165,0,0.0666666666666667,0,0.0643623857166666,1,0
"mp-1376393_Zn","Zn0-2Cr2O5","Zn","Cr2O5","Zn2Cr2O5",0.0934217596222344,1.30971803125,340.544703492981,1727.20840604293,446.017538611442,2262.155993121,0,0.222222222222222,0.281425308714287,0.421617305555555,1,0
"mp-1388338_Zn","Zn0-2Cr3O8","Zn","Cr3O8","Zn2Cr3O8",0.0552997767441112,2.3555848925,258.451149722109,1267.67370069052,608.803623734657,2986.11301796616,0,0.153846153846154,0.347817335818182,0.13915912615385,1,0
"mp-1041381_Zn","Zn0-1Cr4O9","Zn","Cr4O9","ZnCr4O9",0.0999015219695476,1.3057091475,128.424780517714,512.701513860809,167.68541068766,669.439056585159,0,0.0714285714285714,0.211874221730769,0.270789451130953,1,0
"mp-19410_Zn","Zn0-0.5CrO2","Zn","CrO2","ZnCr2O4",0.0384120760895297,2.401393285,229.662544497777,1168.1878729025,551.510092172976,2805.27851360651,0,0.142857142857143,0.191386785833318,0,1,0
"mp-1042605_Zn","Zn0-0.5Cr2O3","Zn","Cr2O3","ZnCr4O6",0.00396156412002546,0.349991355000001,145.112188508529,762.733290786657,50.7880114831156,266.950057946032,0,0.0909090909090909,0.299781723499999,0.223750341515153,1,0
"mp-1042832_Zn","Zn0-2Cr3O8","Zn","Cr3O8","Zn2Cr3O8",0.0473642379778465,2.703451465,258.451149722109,1249.23843402114,698.710139347171,3377.25547458876,0,0.153846153846154,0.376787125818182,0.0566361569230809,1,0
"mp-1041909_Zn","Zn0-0.5CrO2","Zn","CrO2","ZnCr2O4",0.117040593925865,1.3831341925,229.662544497777,1146.10177195637,317.654118031429,1585.2125488777,0,0.142857142857143,0.16556981666665,0.268802338571427,1,0
"mp-25302_Zn","Zn0-0.25CrO2","Zn","CrO2","ZnCr4O8",0.0833009869714516,1.84532329,133.543808395973,587.561462121285,246.431499868386,1084.24085035886,0,0.0769230769230769,0.18456060166665,0.167580499615378,1,0
"mp-1047643_Zn","Zn0-0.5CrO2","Zn","CrO2","ZnCr2O4",0.0401240488131365,1.7654479225,229.662544497777,1261.42804827152,405.457262059665,2226.98552720418,0,0.142857142857143,0.187186667499985,0.178098573571428,1,0
"mp-1043285_Zn","Zn0-1Cr2O5","Zn","Cr2O5","ZnCr2O5",0.111146936600626,1.295486385,214.929226797658,841.757752237434,278.437887054944,1090.4857074918,0,0.125,0.108358113,0.229175134270838,1,0
"mp-1045720_Zn","Zn0-1CrO3","Zn","CrO3","ZnCrO3",0.0676748595092085,1.88896102625,324.07432191938,1778.6876410472,612.163763714104,3359.87163181071,0,0.2,0.202776377,0.139117337833337,1,0
"mp-1046050_Zn","Zn0-1Cr5O7","Zn","Cr5O7","ZnCr5O7",0.00882007994724798,1.1271336275,122.55318660853,630.424239494897,138.133817783757,710.572359925813,0,0.0769230769230769,0.41803034486111,0.225039701153849,1,0
"mp-1048872_Zn","Zn0-0.5CrO2","Zn","CrO2","ZnCr2O4",0.0994870372557817,1.87407157,229.662544497777,1149.54452039427,430.404045337144,2154.3287041202,0,0.142857142857143,0.190655323333317,0.150036379285713,1,0
"mp-1047121_Zn","Zn0-0.5CrO2","Zn","CrO2","ZnCr2O4",0.0363430643004217,3.426546215,229.662544497777,1268.59972702155,786.949322576127,4346.91559297573,0,0.142857142857143,0.751348963749983,0.187066743928571,1,0
"mp-1384392_Zn","Zn0.25-0.5CrO2","Zn","ZnCr4O8","ZnCr2O4",0.0338800225396665,1.14984904,114.831272248889,568.726136426936,132.038628157363,653.949201993422,0.0769230769230769,0.142857142857143,0.145216903461531,0.231613394285714,1,0
"mp-1040929_Zn","Zn0-0.5CrO2","Zn","CrO2","ZnCr2O4",0.0559189375898412,2.02197069416667,229.662544497777,1153.65584133482,464.370934522253,2332.6583023332,0,0.142857142857143,0.183367110833318,0.101532447380952,1,0
"mp-1349242_Zn","Zn0-0.5CrO2","Zn","CrO2","ZnCr2O4",0.0984801043827517,1.6288605825,229.662544497777,1150.24352079254,374.088266009081,1873.58633129499,0,0.142857142857143,0.177792851874983,0.209071685892856,1,0
"mp-2250_Zn","Zn0-2ZrNi2","Zn","ZrNi2","Zr(Zn10Ni)2",7.02100025989917,0.07415356575,706.794401584289,5247.48330415743,52.4113251296125,389.119598216865,0,0.869565217391304,0.0455632858333326,0,1,0
"mp-1045454_Zn","Zn0-0.5NiS2","Zn","NiS2","Zn(NiS2)2",0.0823473487020023,0.633480124999999,172.325873012906,775.206302699703,109.165015576949,491.077785534995,0,0.142857142857143,0.043764471666667,0.109128137959185,1,0
"mp-1044344_Zn","Zn0-1Cr3O7","Zn","Cr3O7","ZnCr3O7",0.131545965284441,1.11850185875,160.780059007603,641.851342677114,179.832794849939,717.911919825536,0,0.0909090909090909,0.145534851500001,0.259430024772732,1,0
"mp-2649_Zn","Zn0-1Zr5Sb3","Zn","Zr5Sb3","Zr5ZnSb3",0.0510438238730593,0.565490845,60.4447657733827,464.674188576061,34.1809616730173,262.768999547566,0,0.111111111111111,0.00862832531249946,0,1,0
"mp-1048859_Zn","Zn0-0.5CrO2","Zn","CrO2","ZnCr2O4",0.0436018691522495,2.19836140833333,229.662544497777,1163.50108924524,504.881274763549,2557.79589315053,0,0.142857142857143,0.185104908611095,0.0526246414285714,1,0
"mp-1821_Zn","Zn0-0.5WSe2","Zn","WSe2","Zn(WSe2)2",0.180405496246112,-0.377535470000001,71.5728223779928,521.998564230178,-27.0212791357021,-197.072973285966,0,0.142857142857143,0,0.1928309275,1,0
"mp-561_Zn","Zn0-0.25Nb3Se4","Zn","Nb3Se4","Nb12ZnSe16",0.00219132191427995,-0.486446764999989,21.9356535039917,142.84905609304,-10.6705276851774,-69.4884612197612,0,0.0344827586206897,0,0.0378961264323614,1,0
"mp-1013526_Zn","Zn0-0.25VS2","Zn","VS2","V4ZnS8",0.0175752555978024,0.150550600000003,101.965897128045,385.029172220685,15.3510269921658,57.9663728953286,0,0.0769230769230769,0.0184958366666672,0.0916975237087909,1,0
"mp-1329064_Zn","Zn0-1V2S5","Zn","V2S5","V2ZnS5",0.151619491529646,0.275886295,163.614715630531,523.894428829686,45.1390577027859,144.535292940963,0,0.125,0.253510474821431,0.34649230383929,1,0
"mp-1246464_Zn","Zn0-3SbN","Zn","SbN","Zn3SbN",1.7909341109756,0.268388285,484.373308506105,3305.74096218086,130.000121569729,887.222147493971,0,0.6,1.2267977625,0.23422340225,1,0
"mvc-14772_Zn","Zn0-0.5VS2","Zn","VS2","V2ZnS4",0.240624580747046,0.595204637500001,181.365588088485,696.209923011431,107.949639113181,414.387374849922,0,0.142857142857143,0.0881858975000007,0.0871321540306136,1,0
